approved,drug_id,experimental,illicit,investigational,name,nutraceutical,smile,vet_approved,withdrawn,adrs
0,DB03662,1,0,0,Vitamin B6 Complexed with 2-Amino-Pentanoic Acid,0,CCC[C@H](NCC1=C(O)C(C)=NC=C1COP(O)(O)=O)C(O)=O,0,0,
0,DB03663,1,0,0,"1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol",0,CC(C)C(=O)COC1=NC(N)=NC2=C1NC=N2,0,0,
0,DB03664,1,0,0,UP5,0,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)N4C=CC(=O)N([H])C4=O)[C@@H](O)[C@H]3O)C2=NC=N1,0,0,
0,DB03666,1,0,0,3'-Azido-3'-Deoxythymidine-5'-Monophosphate,0,[H][C@@]1(C[C@]([H])(N=[N+]=[N-])[C@@]([H])(COP(O)(O)=O)O1)N1C=C(C)C(O)=NC1=O,0,0,
0,DB03667,1,0,0,Acetic Acid Salicyloyl-Amino-Ester,0,CC(=O)ONC(=O)C1=C(O)C=CC=C1,0,0,
0,DB03668,1,0,0,1-(5'-Phospho-Beta-D-Ribofuranosyl)Barbituric Acid,0,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C(=O)CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])O,0,0,
0,DB03669,1,0,0,4-Fluorophenethyl Alcohol,0,OCCC1=CC=C(F)C=C1,0,0,
0,DB03670,1,0,0,"2-(Oxalyl-Amino)-4,5,6,7-Tetrahydro-Thieno[2,3-C]Pyridine-3-Carboxylic Acid",0,OC(=O)C(=O)NC1=C(C(O)=O)C2=C(CNCC2)S1,0,0,
0,DB03671,1,0,0,"4-(3,12,14-Trihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One",0,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])C[C@@]([H])(O)[C@]12C)C1=CC(=O)OC1,0,0,
0,DB03672,1,0,0,9-N-Phenylmethylamino-Tacrine,0,C(NC1=C2C=CC=CC2=NC2=C1CCCC2)C1=CC=CC=C1,0,0,
0,DB03673,1,0,0,Beta(2-Thienyl)Alanine,0,N[C@@H](CC1=CC=CS1)C(O)=O,0,0,
0,DB03675,1,0,0,"2,3-Dihydroxy-Valerianic Acid",0,CC[C@@](C)(O)[C@@H](O)C(O)=O,0,0,
0,DB03676,1,0,0,Cystein-S-Yl Cacodylate,0,[H][C@](N)(CS[As](C)(C)=O)C(O)=O,0,0,
0,DB03677,1,0,0,N-Cyclohexyl-N'-Decylurea,0,CCCCCCCCCCNC(=O)NC1CCCCC1,0,0,
0,DB03678,1,0,0,"(6,7-Difluoro-Quinazolin-4-Yl)-(1-Methyl-2,2-Diphenyl-Ethyl)-Amine",0,C[C@H](NC1=NC=NC2=C1C=C(F)C(F)=C2)C(C1=CC=CC=C1)C1=CC=CC=C1,0,0,
0,DB03679,1,0,0,2-Hydroxy-Tryptophan,0,[H][C@](N)(CC1=C(O)NC2=CC=CC=C12)C(O)=O,0,0,
0,DB03680,1,0,0,Tartronate,0,OC(C([O-])=O)C([O-])=O,0,0,
0,DB03682,1,0,0,"Dibenzofuran-4,6-Dicarboxylic Acid",0,OC(=O)C1=CC=CC2=C1OC1=C2C=CC=C1C(O)=O,0,0,
0,DB03683,1,0,0,2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid,0,[H][C@@](CC(C)C)(CN(O)C=O)C(O)=O,0,0,
0,DB03685,1,0,0,Uridine monophosphate,0,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(=O)NC1=O,0,0,
0,DB03686,1,0,0,S-(P-Nitrobenzyl)Glutathione,0,[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC1=CC=C(C=C1)N(=O)=O)C(O)=NCC(O)=O)C(O)=O,0,0,
0,DB03687,1,0,0,4-Diphosphocytidyl-2-C-Methyl-D-Erythritol,0,[H][C@@](O)(COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=CC(=N)N=C2O)[C@]([H])(O)[C@]1([H])O)[C@@](C)(O)CO,0,0,
0,DB03688,1,0,0,3-Hydroxy-Propanoic Acid,0,OCCC(O)=O,0,0,
0,DB03690,1,0,0,"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide",0,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCCCC,0,0,
0,DB03691,1,0,0,WRR-112,0,[H][C@](O)(CC(O)=O)C(=O)N[C@@]([H])(CCC1=CC=CC=C1)C(=O)NCCC(C)C,0,0,
0,DB03692,1,0,0,1-Hexadecanosulfonyl-O-L-Serine,0,[H][C@](N)(COS(=O)(=O)CCCCCCCCCCCCCCCC)C(O)=O,0,0,
0,DB03693,1,0,0,N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide,0,NCCNS(=O)(=O)C1=CC=C(Cl)C2=C1C=NC=C2,0,0,
0,DB03694,1,0,0,N-Phenylthiourea,0,NC(=S)NC1=CC=CC=C1,0,0,
0,DB03695,0,0,1,Piritrexim,0,COC1=CC(CC2=C(C)C3=C(N=C2)N=C(N)N=C3N)=C(OC)C=C1,0,0,
0,DB03696,1,0,0,Lanosterol,0,[H][C@@]1(CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])CC3)[C@H](C)CCC=C(C)C,0,0,
0,DB03697,1,0,0,4-Sulfonamide-[1-(4-Aminobutane)]Benzamide,0,NCCCCNC(=O)C1=CC=C(C=C1)S(N)(=O)=O,0,0,
0,DB03698,1,0,0,5-Mercaptoethanol-2-Decenoyl-Coenzyme A,0,[H]\C(C[C@]([H])(CCCCC)SCC=O)=C(\[H])C(=O)SCCN=C(O)CCN[C@]([H])(O)C(=O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])([N+]2=CNC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,0,0,
0,DB03699,1,0,0,Succinyl-Coenzyme A,0,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)=O,0,0,
0,DB03700,1,0,0,D-Threonine,0,C[C@@H](O)[C@@H](N)C(O)=O,0,0,
0,DB03701,0,0,1,Vanoxerine,0,FC1=CC=C(C=C1)C(OCCN1CCN(CCCC2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,0,0,
0,DB03702,1,0,0,"2-[4-[[(S)-1-[[(S)-2-[[(Rs)-3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl]Aminocarbonyl]Pyrrolidin-1-Yl-]Carbonyl]-2-Methylpropyl]Aminocarbonyl]Benzoylamino]Acetic Acid",0,[H][C@](NC(=O)C1=CC=C(C=C1)C(=O)NCC(O)=O)(C(C)C)C(=O)N1CCC[C@@]1([H])C(O)=N[C@@]([H])(C(C)C)C(=O)C(F)(F)F,0,0,
0,DB03703,1,0,0,Cyclohexanol,0,OC1CCCCC1,0,0,
0,DB03704,1,0,0,12-Hydroxydodecanoic Acid,0,OCCCCCCCCCCCC(O)=O,0,0,
0,DB03705,1,0,0,6-Methylamino-5-Nitroisocytosine,0,CNC1=C(C(=O)NC(N)=N1)[N+]([O-])=O,0,0,
0,DB03706,1,0,0,1-Hydroxy-2-S-Glutathionyl-3-Para-Nitrophenoxy-Propane,0,[H][C@](CO)(COC1=CC=C(C=C1)N(=O)=O)SC[C@]([H])(N=C(O)CC[C@]([H])(N)C(O)=O)C(O)=NCC(O)=O,0,0,
0,DB03707,1,0,0,S-Ethyl-N-Phenyl-Isothiourea,0,CCS\C(N)=N\C1=CC=CC=C1,0,0,
0,DB03708,1,0,1,Adenosine 5'-phosphosulfate,0,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OS(O)(=O)=O)[C@@H](O)[C@H]1O,0,0,
0,DB03709,1,0,0,Bicine,0,OCCN(CCO)CC(O)=O,0,0,
0,DB03710,1,0,0,N5-(1-Imino-3-Butenyl)-L-Ornithine,0,[H][C@]([NH3+])(CCCNC(=N)CCC)C(O)=O,0,0,
0,DB03711,1,0,0,6-Hydroxy-6-Methyl-Heptan-3-One,0,CCC(=O)CCC(C)(C)O,0,0,
0,DB03712,1,0,0,RU85053,0,[H][C@@](CC1=CC(C(O)=O)=C(CC(O)=O)C=C1)(N=C(C)O)C(O)=N[C@@]1([H])CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,0,0,
0,DB03714,1,0,0,4-Carbamoyl-4-{[6-(Difluoro-Phosphono-Methyl)-Naphthalene-2-Carbonyl]-Amino}-Butyric Acid,0,[H][C@@](CCC(O)=O)(NC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(F)(F)P(O)(O)=O)C(N)=O,0,0,
0,DB03716,1,0,0,5'-Fluoro-5'-Deoxyadenosine,0,NC1=C2N=CN([C@@H]3O[C@H](CF)[C@@H](O)[C@H]3O)C2=NC=N1,0,0,
0,DB03717,1,0,0,"3-Hydroxy-4-(3,4,5-Trihydroxy-Tetrahydro-Pyran-2-Yloxy)-Piperidin-2-One",0,[H][C@@]1(O)CO[C@@]([H])(O[C@]2([H])CCN=C(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,0,0,
0,DB03718,1,0,0,6-Aza-Ump,0,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2N=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])O,0,0,
0,DB03719,1,0,0,N-Ethyl-5'-Carboxamido Adenosine,0,CCNC(=O)[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N,0,0,
0,DB03720,1,0,0,Z-Dehydrobutyrine,0,C\C=C(/N)C(O)=O,0,0,
0,DB03721,1,0,0,N-acetyl-alpha-neuraminic acid,0,[H][C@]1(O[C@](O)(C[C@H](O)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,0,0,
0,DB03722,1,0,0,"3,4-Dihydro-5-Methyl-Isoquinolinone",0,CC1=CC=CC2=C1CCNC2=O,0,0,
0,DB03723,1,0,0,2'-Deoxy-Thymidine-Beta-L-Rhamnose,0,C[C@@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H](C[C@@H]2O)N2C=C(C)C(=O)NC2=O)[C@H](O)[C@H](O)[C@H]1O,0,0,
0,DB03724,1,0,0,"(1s,2s)-1-Amino-1-(1,3-Thiazol-2-Yl)Propan-2-Ol",0,[H][C@](C)(O)[C@]([H])(N)C1=NC=CS1,0,0,
0,DB03725,1,0,0,Phosphomethylphosphonic Acid-Guanylate Ester,0,[H][C@]1(COP(O)(=O)OP(O)(=O)CP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])O,0,0,
0,DB03726,1,0,0,Purine Riboside-5'-Monophosphate,0,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=CN=CN=C23)[C@]([H])(O)[C@]1([H])O,0,0,
0,DB03727,1,0,0,Coproporphyrin I,0,CC1=C(CCC(O)=O)/C2=C/C3=N/C(=C\C4=C(C)C(CCC(O)=O)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(CCC(O)=O)=C4C)/C(CCC(O)=O)=C3C,0,0,
0,DB03728,1,0,0,p-Chlorobenzoic acid,0,OC(=O)C1=CC=C(Cl)C=C1,0,0,
0,DB03729,1,0,0,2-Amino-5-Hydroxy-Benzimidazole,0,OC1=CC2=C(NC(=N)N2)C=C1,0,0,
0,DB03730,1,0,0,"3,9-Dimethyladenine",0,CN1C=NC2=C1[N+](C)=CN=C2N,0,0,
0,DB03731,1,0,0,S-2-(Boronoethyl)-L-Cysteine,0,[H][C@](N)(CSCC[B-](O)(O)O)C(O)=O,0,0,
0,DB03732,1,0,0,Etheno-Nadp,0,[H][C@@]1(O)O[C@]([H])(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C3N=CN3C=CN=C43)[C@]([H])(OP(O)(O)=O)[C@]2([H])O)[C@@]([H])(O)[C@@]1([H])O,0,0,
0,DB03733,1,0,0,Ethylene Dichloride,0,ClCCCl,0,0,
0,DB03734,1,0,0,Xylarohydroxamate,0,ONC(=O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,0,0,
0,DB03735,1,0,0,9-(2-Deoxy-Beta-D-Ribofuranosyl)-6-Methylpurine,0,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])CO)N1C=NC2=C(C)N=CN=C12,0,0,
0,DB03736,1,0,0,2-Cyclopropylmethylenepropanal,0,[H][C@](C)(CC1CC1)C=O,0,0,
0,DB03737,1,0,0,"4-((3r,4s,5r)-4-Amino-3,5-Dihydroxy-Hex-1-Ynyl)-5-Fluoro-3-[1-(3-Methoxy-1h-Pyrrol-2-Yl)-Meth-(Z)-Ylidene]-1,3-Dihydro-Indol-2-One",0,[H][C@](C)(O)[C@]([H])(N)[C@]([H])(O)C#CC1=C(F)C=CC2=C1\C(=C\C1=C(OC)C=CN1)C(=O)N2,0,0,
0,DB03738,1,0,0,Pantothenoylaminoethenethiol,0,[H]\C(S)=C(/[H])N=C(O)CCN=C(O)[C@]([H])(O)C(C)(C)CO,0,0,
0,DB03739,1,0,0,3-Hydroxyimino Quinic Acid,0,[H][C@@]1(O)C[C@@](O)(C\C(=N/O)[C@@]1([H])O)C(O)=O,0,0,
0,DB03740,1,0,0,N-acetyl-alpha-D-glucosamine,0,[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])N=C(C)O,0,0,
0,DB03741,1,0,0,2-Methylbutanoic Acid,0,CC[C@@H](C)C(O)=O,0,0,
0,DB03742,1,0,0,Compound 4-D,0,[H][C@]1(OC2=C(S[C@]1([H])C1=CC=C(O)C=C1)C=C(O)C=C2)C1=CC=C(OCCN2CCCCC2)C=C1,0,0,
0,DB03744,1,0,0,"Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate",0,[H][C@@](CC1=CC=CC=C1)(NC(=O)C1=CC2=C(N1)C=CC(Cl)=C2)C(=O)N1CC(C1)C(O)=O,0,0,
0,DB03745,1,0,0,Arabinose-5-phosphate,0,[H][C@@](O)(CO)[C@]([H])(O)[C@]([H])(O)COP(O)(O)=O,0,0,
0,DB03746,1,0,0,"3-Amino-4,5-Dihydroxy-Cyclohex-1-Enecarboxylate",0,N[C@H]1C=C(C[C@@H](O)[C@@H]1O)C([O-])=O,0,0,
0,DB03747,1,0,0,"3ar,5r,6s,7r,7ar-5-Hydroxymethyl-2-Methyl-5,6,7,7a-Tetrahydro-3ah-Pyrano[3,2-D]Thiazole-6,7-Diol",0,[H][C@]12O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])N=C(C)S2,0,0,
0,DB03748,1,0,0,Methyl-[4-(4-Piperidine-1-Ylmethyl-Phenyl)-Cyclohexyl]-Carbaminic Acid-(4-Chlorophenyl)-Ester,0,CN([C@H]1CC[C@@H](CC1)C1=CC=C(CN2CCCCC2)C=C1)C(=O)OC1=CC=C(Cl)C=C1,0,0,
0,DB03749,1,0,0,"4-(1h-Imidazol-4-Yl)-3-(5-Ethyl-2,4-Dihydroxy-Phenyl)-1h-Pyrazole",0,CCC1=C(O)C=C(O)C(=C1)C1=NNC=C1C1=CNC=N1,0,0,
0,DB03750,1,0,0,Isovaleric Acid,0,CC(C)CC(O)=O,0,0,
0,DB03751,1,0,0,2'deoxy-Thymidine-5'-Diphospho-Alpha-D-Glucose,0,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O2)C(=O)NC1=O,0,0,
0,DB03752,1,0,0,P-(2'-Iodo-5'-Thenoyl)Hydrotropic Acid,0,[H][C@@](C)(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=C(I)S1,0,0,
0,DB03753,1,0,0,Flurbiprofen Methyl Ester,0,COC(=O)[C@@H](C)C1=CC=C(C(F)=C1)C1=CC=CC=C1,0,0,
1,DB03754,0,0,0,Tromethamine,0,NC(CO)(CO)CO,0,0,"08, 09, 24, 11, 22, 13, 12, 14"
0,DB03755,1,0,0,"Adenosine-5'-[Beta, Gamma-Methylene]Tetraphosphate",0,[H][C@]1(COP(O)(=O)OP(O)(=O)CP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,0,0,
1,DB03756,0,0,1,Doconexent,0,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O,0,0,
0,DB03757,1,0,0,(Tert-Butyloxycarbonyl)-Alanyl-Alanyl-Amine,0,[H][C@@](C)(N=C(O)[C@]([H])(C)N=C(O)OC(C)(C)C)C(O)=N,0,0,
0,DB03758,1,0,0,Radicicol,0,[H]/C1=C([H])\C(=O)CC2=C(C(O)=CC(O)=C2Cl)C(=O)O[C@]([H])(C)C[C@@]2([H])O[C@]2([H])/C([H])=C\1/[H],0,0,
0,DB03759,1,0,0,FG-9041,0,[O-][N+](=O)C1=C(C=C2NC(=O)C(=O)NC2=C1)[N+]([O-])=O,0,0,
0,DB03760,1,0,0,Dihydrolipoic Acid,0,[H][C@](S)(CCS)CCCCC(O)=O,0,0,
0,DB03761,1,0,0,5-Fluoro-2'-Deoxyuridine-5'-Monophosphate,0,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=C(F)C(O)=NC1=O,0,0,
0,DB03763,1,0,0,5-Methyl-2'-Deoxypseudouridine,0,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])CO)C1=CN(C)C(=O)N=C1O,0,0,
0,DB03764,1,0,0,4-Hydroperoxy-2-Methoxy-Phenol,0,COC1=CC(OO)=CC=C1O,0,0,
0,DB03765,1,0,0,2'-cytidylic acid,0,[H][C@]1(CO)O[C@@]([H])(N2C=CC(=N)N=C2O)[C@]([H])(OP(O)(O)=O)[C@]1([H])O,0,0,
1,DB03766,0,0,0,Propanoic acid,0,[H]CCC(O)=O,1,0,
0,DB03767,1,0,0,Morpholine-4-Carboxylic Acid [1s-(2-Benzyloxy-1r-Cyano-Ethylcarbamoyl)-3-Methyl-Butyl]Amide,0,[H][C@@](COCC1=CC=CC=C1)(NC(=O)[C@]([H])(CC(C)C)NC(=O)N1CCOCC1)C#N,0,0,
0,DB03768,1,0,0,"N-[2-Hydroxy-2-(8-Isopropyl-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-11-Yl)-Ethyl]-N-(3-Methyl-Butyl)-Benzenesulfonamide,Inhibitor 3",0,CC(C)CCN(C[C@@H](O)[C@@H]1CC2=CC=C(OCCCC(=O)N[C@@H](C(C)C)C(=O)N1)C=C2)S(=O)(=O)C1=CC=CC=C1,0,0,
0,DB03769,1,0,0,D-Eritadenine,0,[H][C@@](O)(CN1C=NC2=C(N)N=CN=C12)[C@@]([H])(O)C(O)=O,0,0,
0,DB03770,1,0,0,N-Hydroxyguanidine,0,NC(=N)NO,0,0,
0,DB03771,1,0,0,Allyl-{4-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-but-2-Enyl}-Methyl-Amine,0,CN(CC=C)C\C=C\COC1=CC2=C(C=C1)C(=CO2)C1=CC=C(Br)C=C1,0,0,
0,DB03772,1,0,0,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,5-Diol",0,[H][C@@]1(O)C[C@@]([H])(O)[C@]([H])(OCCCCCC)O[C@]1([H])CO,0,0,
0,DB03773,1,0,0,alpha-D-quinovopyranose,0,[H][C@]1(C)O[C@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,0,0,
0,DB03774,1,0,0,Glutamyl Group,0,[NH3+][C@@H](CCC=O)C(O)=O,0,0,
0,DB03775,1,0,0,D-Dethiobiotin,0,[H][C@@]1(C)NC(=O)N[C@]1([H])CCCCCC(O)=O,0,0,
0,DB03776,1,0,0,Lactaldehyde,0,[H]C(=O)[C@H](C)O,0,0,
0,DB03777,1,0,0,Rbt205 Inhibitor,0,CN(C)CCCN1C=C(C2=C1C=CC=C2)C1=C(C(=O)NC1=O)C1=CNC2=C1C=CC=C2,0,0,
0,DB03779,1,0,0,Glucosaminyl-(Alpha-6)-D-Myo-Inositol,0,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,0,0,
0,DB03780,1,0,0,2-Aminoquinazolin-4(3h)-One,0,NC1=NC2=CC=CC=C2C(=O)N1,0,0,
0,DB03781,1,0,0,"2-[4-(2,4-Dichlorophenoxy)Phenoxy]Propanoic Acid",0,[H][C@](C)(OC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1)C(O)=O,0,0,
0,DB03782,1,0,0,N-(1-Adamantyl)-N'-(4-Guanidinobenzyl)Urea,0,[H]C12CC3([H])CC([H])(C1)CC(C2)(C3)NC(=O)NCC1=CC=C(NC(N)=N)C=C1,0,0,
0,DB03783,0,0,0,Phenacetin,0,CCOC1=CC=C(NC(C)=O)C=C1,0,1,
0,DB03784,1,0,0,Elaidoylamide,0,CCCCCCCC\C=C\CCCCCCCC(N)=O,0,0,
0,DB03785,1,0,0,"(3r,5r)-7-((1r,2r,6s,8r,8as)-2,6-Dimethyl-8-{[(2r)-2-Methylbutanoyl]Oxy}-1,2,6,7,8,8a-Hexahydronaphthalen-1-Yl)-3,5-Dihydroxyheptanoic Acid",0,[H][C@@](O)(CC[C@@]1([H])[C@@]([H])(C)C=CC2=C[C@]([H])(C)C[C@]([H])(OC(=O)[C@@]([H])(C)CC)[C@]12[H])C[C@@]([H])(O)CC(O)=O,0,0,
0,DB03787,1,0,0,"[5-hydroxy-6-methyl-4-({[(4E)-3-oxo-1,2-oxazolidin-4-ylidene]amino}methyl)pyridin-3-yl]methyl dihydrogen phosphate",0,CC1=C(O)C(C\N=C2/CON=C2O)=C(COP(O)(O)=O)C=N1,0,0,
0,DB03788,1,0,0,GC-24,0,CC1=CC(OCC(O)=O)=CC(C)=C1CC1=CC=C(O)C(CC2=CC=CC=C2)=C1,0,0,
0,DB03789,1,0,0,"2,3-Dimethylimidazolium Ion",0,CN1C=C[NH+]=C1C,0,0,
0,DB03790,1,0,0,S-Dioxymethionine,0,CS(=O)(=O)CC[C@H](N)C(O)=O,0,0,
0,DB03791,1,0,0,"(3-{3-[[2-Chloro-3-(Trifluoromethyl)Benzyl](2,2-Diphenylethyl)Amino]Propoxy}Phenyl)Acetic Acid",0,OC(=O)CC1=CC(OCCCN(CC(C2=CC=CC=C2)C2=CC=CC=C2)CC2=C(Cl)C(=CC=C2)C(F)(F)F)=CC=C1,0,0,
0,DB03792,1,0,0,"5-Amino-1h-Pyrimidine-2,4-Dione",0,NC1=CNC(=O)NC1=O,0,0,
1,DB03793,0,0,1,Benzoic Acid,0,OC(=O)C1=CC=CC=C1,0,0,
0,DB03794,1,0,0,Trifluoroalanine,0,[H][C@](N)(C(O)=O)C(F)(F)F,0,0,
0,DB03795,1,0,0,2-Dehydropantoate,0,CC(C)(CO)C(=O)C(O)=O,0,0,
1,DB03796,0,0,0,Palmitic Acid,0,CCCCCCCCCCCCCCCC(O)=O,0,0,
0,DB03797,1,0,0,3-Aminomethyl-Pyridinium-Adenine-Dinucleotide,0,[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(CN)=C3)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,0,0,
0,DB03798,1,0,0,2'-Deoxycytidine-5'-Monophosphate,0,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1,0,0,
0,DB03799,1,0,0,Trifluoromethionine,0,N[C@@H](CCSC(F)(F)F)C(O)=O,0,0,
0,DB03800,1,0,0,Deoxyuridine monophosphate,0,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(=O)NC1=O,0,0,
0,DB03801,1,0,0,Lysine Nz-Carboxylic Acid,0,N[C@@H](CCCCNC(O)=O)C(O)=O,0,0,
0,DB03802,1,0,0,"1-[4-(Octahydro-Pyrido[1,2-a]Pyrazin-2-Yl)-Phenyl]-2-Phenyl-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol",0,[H][C@@]12CCCCN1CCN(C2)C1=CC=C(C=C1)[C@@]1([H])N(CCC2=CC(O)=CC=C12)C1=CC=CC=C1,0,0,
0,DB03803,1,0,0,Inhibitor Msa367,0,[H][C@@](O)([C@@]([H])(O)[C@@]([H])(OCC1=CC=CC=C1)C(O)=N[C@@]([H])(C(C)C)C(O)=NCC1=CC=CC=N1)[C@@]([H])(OCC1=CC=CC=C1)C(O)=N[C@@]([H])(C(C)C)C(O)=NCC1=CC=CC=N1,0,0,
0,DB03804,1,0,0,5-Bromothienyldeoxyuridine,0,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])CO)N1C=C(C2=CC=C(Br)S2)C(=O)NC1=O,0,0,
0,DB03807,1,0,0,"1-(2-Chlorophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",0,CCOC(=O)C1=C(C)N(N=C1C)C1=C(Cl)C=CC=C1,0,0,
0,DB03808,1,0,0,Hexamidine,0,NC(=N)C1=CC=C(OCCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,0,0,
0,DB03809,1,0,0,9-Butyl-8-(3-Methoxybenzyl)-9h-Purin-6-Amine,0,CCCCN1C(CC2=CC=CC(OC)=C2)=NC2=C(N)N=CN=C12,0,0,
0,DB03810,1,0,0,3-Methylglutamic acid,0,[H][C@@](C)(CC(O)=O)[C@]([H])(N)C(O)=O,0,0,
0,DB03811,1,0,0,Histidinol,0,[H][C@@]([NH3+])(CO)CC1=CN=CN1,0,0,
0,DB03812,1,0,0,"3-{2,6,8-trioxo-9-[(2S,3R,4R)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7H-purin-7-Yl}propyl dihydrogen phosphate",0,OC[C@@H](O)[C@H](O)[C@@H](O)CN1C(=O)N(CCCOP(O)(O)=O)C2=C1NC(=O)NC2=O,0,0,
0,DB03813,1,0,0,2-Decenoyl N-Acetyl Cysteamine,0,CCCCCCC\C=C/C(=O)SCCNC(C)=O,0,0,
0,DB03814,1,0,0,2-(N-Morpholino)-Ethanesulfonic Acid,0,[O-]S(=O)(=O)CC[NH+]1CCOCC1,0,0,
0,DB03815,1,0,0,Fucitol,0,[H][C@@](C)(O)[C@@]([H])(O)[C@@]([H])(O)[C@]([H])(O)CO,0,0,
